Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mc-60567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/xaplostra-epaggelmatiki-aloyminioy-waldo-1_927a2eaf-e49a-44d0-a6a8-17fe3685ff94.jpg?v=1778014343,2,,,,,,,,,,,,,,,,,,,,,,,,,
mc-60567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/xaplostra-epaggelmatiki-aloyminioy-waldo-2_44fd3d23-67db-425d-8741-2e69211b3e9e.jpg?v=1778014343,3,,,,,,,,,,,,,,,,,,,,,,,,,
mc-60567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/xaplostra-epaggelmatiki-aloyminioy-waldo-3_42cc1837-5d0c-42b9-ac9a-ae1d27e97011.jpg?v=1778014344,4,,,,,,,,,,,,,,,,,,,,,,,,,
mc-60567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/xaplostra-epaggelmatiki-aloyminioy-waldo-4_1fcc8b00-d30f-47bd-b041-ddb97c15cd2a.jpg?v=1778014343,5,,,,,,,,,,,,,,,,,,,,,,,,,
mc-60567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/xaplostra-epaggelmatiki-aloyminioy-waldo-5_b816cb36-b1ef-4008-98a8-6092d99120be.jpg?v=1778014343,6,,,,,,,,,,,,,,,,,,,,,,,,,
mc-60567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/xaplostra-epaggelmatiki-aloyminioy-waldo-6_cf6ffed2-739d-40ec-ad96-978ac6e212c0.jpg?v=1778014343,7,,,,,,,,,,,,,,,,,,,,,,,,,
mc-60567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/xaplostra-epaggelmatiki-aloyminioy-waldo-7_4373d325-3fce-4e2f-8cb9-943676af995f.jpg?v=1778014343,8,,,,,,,,,,,,,,,,,,,,,,,,,
mc-59465,"Алуминиева маса бяла с Polywood 45x45x45,5 см","Професионална маса от алуминий с 4 крака, в бял цвят с повърхност от Polywood.<br>
Polywood е материал, изработен от 100% рециклирана пластмасова дървесина и<br>
е перфектно препоръчителен както за вътрешни, така и за външни пространства.<br>
<br>
<br>
Внимание: трябва да избягвате контакт с горещи повърхности, тъй като това може да повреди продукта.<br>
<br>
<br>
<br>
Размери 45x45x45,5 см",Europe,,Маси,"RelatedColor_Сив, Градински маси",true,Title,Default Title,,,,,,,,0602814,3400.0,shopify,178,deny,manual,65.08,105.40,true,true,,,,,5208067023825,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-aloyminioy-fb9540301-leyko-me-po.jpg?v=1772721753,1,"Алуминиева маса бяла с Polywood 45x45x45,5 см",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-59465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-aloyminioy-fb9540301-leyko-me-po-1.jpg?v=1772721753,2,"Алуминиева маса бяла с Polywood 45x45x45,5 см",,,,,,,,,,,,,,,,,,,,,,,,
mc-59465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-aloyminioy-fb9540301-leyko-me-po-2.jpg?v=1772721753,3,"Алуминиева маса бяла с Polywood 45x45x45,5 см",,,,,,,,,,,,,,,,,,,,,,,,
mc-59465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-aloyminioy-fb9540301-leyko-me-po-3.jpg?v=1772721756,4,"Алуминиева маса бяла с Polywood 45x45x45,5 см",,,,,,,,,,,,,,,,,,,,,,,,
mc-59465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-aloyminioy-fb9540301-leyko-me-po-4.jpg?v=1772721753,5,"Алуминиева маса бяла с Polywood 45x45x45,5 см",,,,,,,,,,,,,,,,,,,,,,,,
mc-58750,"Алуминиева маса сива с полиуд 45x45x45,5 см","Професионална алуминиева маса с 4 крака, в сив цвят с повърхност от Polywood.<br>
Polywood е материал, изработен от 100% рециклирана пластмасова дървесина и<br>
е идеално препоръчителен както за вътрешни, така и за външни пространства.<br>
<br>
<br>
Внимание: трябва да избягвате контакт с горещи повърхности, тъй като това може да повреди продукта.<br>
<br>
<br>
<br>
Размери 45x45x45,5 см",Europe,,Маси,"RelatedColor_Бял, Градински маси",true,Title,Default Title,,,,,,,,0602813,3400.0,shopify,117,deny,manual,65.08,105.40,true,true,,,,,5208067065863,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-aloyminioy-fb9540302-gkri-me-pol.jpg?v=1772721706,1,"Алуминиева маса сива с полиуд 45x45x45,5 см",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-58750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-aloyminioy-fb9540302-gkri-me-pol-1.jpg?v=1772721706,2,"Алуминиева маса сива с полиуд 45x45x45,5 см",,,,,,,,,,,,,,,,,,,,,,,,
mc-58750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-aloyminioy-fb9540302-gkri-me-pol-2.jpg?v=1772721706,3,"Алуминиева маса сива с полиуд 45x45x45,5 см",,,,,,,,,,,,,,,,,,,,,,,,
mc-58750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-aloyminioy-fb9540302-gkri-me-pol-3.jpg?v=1772721706,4,"Алуминиева маса сива с полиуд 45x45x45,5 см",,,,,,,,,,,,,,,,,,,,,,,,
mc-58750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-aloyminioy-fb9540302-gkri-me-pol-4.jpg?v=1772721706,5,"Алуминиева маса сива с полиуд 45x45x45,5 см",,,,,,,,,,,,,,,,,,,,,,,,
mc-58750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-aloyminioy-fb9540302-gkri-me-pol-5.jpg?v=1772721706,6,"Алуминиева маса сива с полиуд 45x45x45,5 см",,,,,,,,,,,,,,,,,,,,,,,,
mc-58642,"Професионален шезлонг KEA алуминий и текстилен в бял цвят 59,5x102,5x94H см.","Сгъваемият шезлонг KEA е един от най-класическите мебели за открито. По същество това е седалка, нещо между фотьойл и шезлонг. Това е нищо повече от познатия ни от древни времена шезлонг. Следователно, това е специален вид диван под формата на стол, който обаче има и опора за краката. Очевидно този стол е свързан директно с лятото, плажовете и изобщо с конструкция, която предлага комфорт, почивка и безгрижие.<br>
Този модел има класически дизайн с облегалка, която поддържа тялото, и допълнителна възглавница за глава, както и 5-степенен механизъм за накланяне. Цветът му е БЯЛ както в рамката, така и в текстилена.<br>
<br>
РАЗМЕРИ:<br>
59.5x102.5x94H см.<br>
Разстояние между краката: 56x96.5-102 см.<br>
Височина на седалката: 32.5-39 см.<br>
Височина на облегалката: 75-91 см.<br>
Спецификации на алуминия: 35X18/30X15/25, дебелина 1.5мм.<br>
<br>
МАТЕРИАЛИ НА КОНСТРУКЦИЯТА:<br>
Шезлонгът е изработен от алуминий. Алуминият е метал с отлични механични свойства и много устойчив на различни форми на корозия по природа и изисква минимални разходи за поддръжка.<br>
Текстиленът е плътна, здрава и издръжлива полиестерна тъкан. Това означава, че е направена от полиестерни нишки, тъкани от край до край, и е покрита с PVC.<br>
<br>
ПОДДРЪЖКА:<br>
Достатъчно е да се избърше с леко влажна кърпа, за да изглежда като нов.<br>
ПРЕПОРЪЧВА СЕ ЗА ПРОФЕСИОНАЛНА УПОТРЕБА ПОРАДИ МАТЕРИАЛА НА КОНСТРУКЦИЯТА И ЗАЩОТО Е СГЪВАЕМ<br>
**Точният цвят на продукта може леко да се различава от реалния продукт поради различните настройки на монитора.",Europe,,Дек стол,"RelatedColor_Сив, RelatedColor_Син, Шезлонги",true,Title,Default Title,,,,,,,,0514384,3600.0,shopify,224,deny,manual,59.15,95.79,true,true,,,,,5208067013918,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/sezlongk-epaggelmatiki-leyki-me-maxilari.jpg?v=1772721690,1,"Професионален шезлонг KEA алуминий и текстилен в бял цвят 59,5x102,5x94H см.",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-58642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/sezlongk-epaggelmatiki-leyki-me-maxilari-1.jpg?v=1772721690,2,"Професионален шезлонг KEA алуминий и текстилен в бял цвят 59,5x102,5x94H см.",,,,,,,,,,,,,,,,,,,,,,,,
mc-58642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/sezlongk-epaggelmatiki-leyki-me-maxilari-2.jpg?v=1772721689,3,"Професионален шезлонг KEA алуминий и текстилен в бял цвят 59,5x102,5x94H см.",,,,,,,,,,,,,,,,,,,,,,,,
mc-58642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/sezlongk-epaggelmatiki-leyki-me-maxilari-3.jpg?v=1772721690,4,"Професионален шезлонг KEA алуминий и текстилен в бял цвят 59,5x102,5x94H см.",,,,,,,,,,,,,,,,,,,,,,,,
mc-58642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/sezlongk-epaggelmatiki-leyki-me-maxilari-4.jpg?v=1772721690,5,"Професионален шезлонг KEA алуминий и текстилен в бял цвят 59,5x102,5x94H см.",,,,,,,,,,,,,,,,,,,,,,,,
mc-58642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/sezlongk-epaggelmatiki-leyki-me-maxilari-5.jpg?v=1772721690,6,"Професионален шезлонг KEA алуминий и текстилен в бял цвят 59,5x102,5x94H см.",,,,,,,,,,,,,,,,,,,,,,,,
mc-58642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/sezlongk-epaggelmatiki-leyki-me-maxilari-6.jpg?v=1772721690,7,"Професионален шезлонг KEA алуминий и текстилен в бял цвят 59,5x102,5x94H см.",,,,,,,,,,,,,,,,,,,,,,,,
mc-58642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/sezlongk-epaggelmatiki-leyki-me-maxilari-7.jpg?v=1772721690,8,"Професионален шезлонг KEA алуминий и текстилен в бял цвят 59,5x102,5x94H см.",,,,,,,,,,,,,,,,,,,,,,,,
mc-58642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/sezlongk-epaggelmatiki-leyki-me-maxilari-8.jpg?v=1772721689,9,"Професионален шезлонг KEA алуминий и текстилен в бял цвят 59,5x102,5x94H см.",,,,,,,,,,,,,,,,,,,,,,,,
mc-56456,Маса металик кафява 150X90x72,"Метална маса за външни пространства със защитно стъкло.<br>
<br>
Размери: 150x90x72 см<br>
Цвят: кафяв<br>
<br>
Продуктът се предлага в опаковка без промени.",Europe,,Маси,"RelatedColor_Сив, Градински маси",true,Title,Default Title,,,,,,,,0602739,24500.0,shopify,245,deny,manual,73.89,119.66,true,true,,,,,5208067007115,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-metalliko-bruno-orthogonio-kafe.jpg?v=1772717629,1,Маса металик кафява 150X90x72,false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-56456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-metalliko-bruno-orthogonio-kafe--1.jpg?v=1772717630,2,Маса металик кафява 150X90x72,,,,,,,,,,,,,,,,,,,,,,,,
mc-56456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-metalliko-bruno-orthogonio-kafe--2.jpg?v=1772717629,3,Маса металик кафява 150X90x72,,,,,,,,,,,,,,,,,,,,,,,,
mc-56456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-metalliko-bruno-orthogonio-kafe--3.jpg?v=1772717630,4,Маса металик кафява 150X90x72,,,,,,,,,,,,,,,,,,,,,,,,
mc-56456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-metalliko-bruno-orthogonio-kafe--4.jpg?v=1772717629,5,Маса металик кафява 150X90x72,,,,,,,,,,,,,,,,,,,,,,,,
mc-56349,Комплект трапезна маса 3 части столове и маса,"Комплектът включва <br>
Метална маса за открити пространства в кафяв цвят със закалено стъкло.<br>
<br>
Размери на масата: Φ60x72 см<br>
<br>
2 кресла за открити пространства с метална рамка в кафяв цвят с текстилен материал 2x1 с висока издръжливост на слънце и дъжд.<br>
Размери на креслото: 54x70x93 см<br>
Височина на седалката: 43 см<br>
Височина на подлакътниците: 59 см",Europe,,Комплекти трапезни маси,"RelatedColor_Сив, Градински комплект за хранене",true,Title,Default Title,,,,,,,,9998670,16500.0,shopify,262,deny,manual,63.75,103.23,true,true,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/set-trapezaria-3tmch-karekles-hm500002-k.jpg?v=1772717625,1,Комплект трапезна маса 3 части столове и маса,false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-56349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/set-trapezaria-3tmch-karekles-hm500002-k-1.jpg?v=1772717625,2,Комплект трапезна маса 3 части столове и маса,,,,,,,,,,,,,,,,,,,,,,,,
mc-56349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/set-trapezaria-3tmch-karekles-hm500002-k-2.jpg?v=1772717625,3,Комплект трапезна маса 3 части столове и маса,,,,,,,,,,,,,,,,,,,,,,,,
mc-56349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/set-trapezaria-3tmch-karekles-hm500002-k-3.jpg?v=1772717626,4,Комплект трапезна маса 3 части столове и маса,,,,,,,,,,,,,,,,,,,,,,,,
mc-56349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/set-trapezaria-3tmch-karekles-hm500002-k-4.jpg?v=1772717626,5,Комплект трапезна маса 3 части столове и маса,,,,,,,,,,,,,,,,,,,,,,,,
mc-56321,Метална маса Сива 150X90Х72,"Метална маса за открити пространства със защитно стъкло.<br>
<br>
Размери: 150x90x72 см<br>
Цвят сив<br>
<br>
<br>
Продуктът се предлага в опаковка без промени.",Europe,,Маси,"RelatedColor_Кафяв, Градински маси",true,Title,Default Title,,,,,,,,0602738,24500.0,shopify,335,deny,manual,73.89,119.66,true,true,,,,,5208067007108,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-bruno-150x90ch72yek-gkri-metalli.jpg?v=1772717617,1,Метална маса Сива 150X90Х72,false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-56321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-bruno-150x90ch72yek-gkri-metalli-1.jpg?v=1772717617,2,Метална маса Сива 150X90Х72,,,,,,,,,,,,,,,,,,,,,,,,
mc-56321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-bruno-150x90ch72yek-gkri-metalli-2.jpg?v=1772717617,3,Метална маса Сива 150X90Х72,,,,,,,,,,,,,,,,,,,,,,,,
mc-56321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-bruno-150x90ch72yek-gkri-metalli-3.jpg?v=1772717617,4,Метална маса Сива 150X90Х72,,,,,,,,,,,,,,,,,,,,,,,,
mc-56320,Метална маса Кафява '70x70,"Маса за открити пространства в сив цвят със защитно стъкло.<br>
<br>
<br>
Размери: 70x70 см<br>
Цвят кафяв<br>
<br>
Продуктът се предлага в опаковка без промени с инструкции за сглобяване.",Europe,,Маси,"RelatedColor_Черен, Градински маси",true,Title,Default Title,,,,,,,,0602737,8500.0,shopify,0,deny,manual,29.39,47.59,true,true,,,,,5208067054645,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-lima-f70ch70yek-metalliko-kafe-m.jpg?v=1772717616,1,Метална маса Кафява '70x70,false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-56320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-lima-f70ch70yek-metalliko-kafe-m-1.jpg?v=1772717616,2,Метална маса Кафява '70x70,,,,,,,,,,,,,,,,,,,,,,,,
mc-56320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-lima-f70ch70yek-metalliko-kafe-m-2.jpg?v=1772717616,3,Метална маса Кафява '70x70,,,,,,,,,,,,,,,,,,,,,,,,
mc-56320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-lima-f70ch70yek-metalliko-kafe-m-3.jpg?v=1772717617,4,Метална маса Кафява '70x70,,,,,,,,,,,,,,,,,,,,,,,,
mc-56320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-lima-f70ch70yek-metalliko-kafe-m-4.jpg?v=1772717617,5,Метална маса Кафява '70x70,,,,,,,,,,,,,,,,,,,,,,,,
mc-56320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-lima-f70ch70yek-metalliko-kafe-m-5.jpg?v=1772717616,6,Метална маса Кафява '70x70,,,,,,,,,,,,,,,,,,,,,,,,
mc-56320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-lima-f70ch70yek-metalliko-kafe-m-6.jpg?v=1772717616,7,Метална маса Кафява '70x70,,,,,,,,,,,,,,,,,,,,,,,,
mc-56319,Метална маса Сива '70x70,"Маса за открити пространства в сив цвят със защитно стъкло.<br>
<br>
<br>
Размери: 70x70 см<br>
Цвят сив<br>
<br>
<br>
Продуктът се предлага в опаковка без промени с инструкции за сглобяване.",Europe,,Маси,"RelatedColor_Черен, Градински маси",true,Title,Default Title,,,,,,,,0602736,9000.0,shopify,237,deny,manual,29.39,47.59,true,true,,,,,5208067054638,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-lima-f70ch70yekmetalliko-gkri-me.jpg?v=1772717616,1,Метална маса Сива '70x70,false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-56319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-lima-f70ch70yekmetalliko-gkri-me-1.jpg?v=1772717616,2,Метална маса Сива '70x70,,,,,,,,,,,,,,,,,,,,,,,,
mc-56319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-lima-f70ch70yekmetalliko-gkri-me-2.jpg?v=1772717616,3,Метална маса Сива '70x70,,,,,,,,,,,,,,,,,,,,,,,,
mc-56319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-lima-f70ch70yekmetalliko-gkri-me-3.jpg?v=1772717616,4,Метална маса Сива '70x70,,,,,,,,,,,,,,,,,,,,,,,,
mc-56319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-lima-f70ch70yekmetalliko-gkri-me-4.jpg?v=1772717616,5,Метална маса Сива '70x70,,,,,,,,,,,,,,,,,,,,,,,,
mc-56319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/trapezi-lima-f70ch70yekmetalliko-gkri-me-5.jpg?v=1772717616,6,Метална маса Сива '70x70,,,,,,,,,,,,,,,,,,,,,,,,
mc-54822,"Режисьорски стол алуминий Менорка бял цвят 57x48,5x85.5Hсм","Менорка е класически, сигурен избор на седалка, който гърците предпочитат пред други седалки за лятото и особено за външна употреба. Не е необходима специална характеристика, тъй като всеки познава този сгъваем стол с подлакътници. Менорка е изработен от алуминий и текстилен плат в БЯЛ цвят и може много лесно да се комбинира с всякакъв вид декоративен мотив, който изберете за вашето пространство, било то дворът или балконът на дома ви, или вашето професионално пространство.<br>
<br>
РАЗМЕРИ:<br>
Размери: 57x48.5x85.5H см.<br>
Височина на седалката 47.5 см.<br>
Височина на подлакътниците: 63 см.<br>
Спецификации на алуминия: 40x15/30x19/28x14 мм<br>
<br>
МАТЕРИАЛИ ЗА ИЗРАБОТКА:<br>
Столът Менорка е изработен от алуминий с електростатично боядисване.<br>
Инфо2: Алуминият е ""зелен"" материал, който може да се рециклира безкрайно, запазвайки характеристиките си без никакво влошаване на качеството. Алуминият е по природа устойчив на корозия, дори в корозивни среди.<br>
Инфо3: Праховото покритие представлява нанасяне на сух прах чрез електростатичен процес, който след това се ""свързва"" с метала чрез топлина. То е известно с висококачествените си покрития както по функционалност, така и по външен вид.<br>
Обшивката на стола е направена от водоустойчив подсилен текстилен плат 2X1. Това е дебела, здрава и издръжлива полиестерна тъкан. Това означава, че е изработена от полиестерни нишки, тъкани от край до край, и е покрита с PVC.<br>
<br>
ПОДДРЪЖКА:<br>
Столът е много лесен за поддръжка. Едно избърсване с леко влажна кърпа е достатъчно, за да изглежда като нов.<br>
<br>
ПРЕДИМСТВА:<br>
Той е здрав и ще ви осигури часове релакс и безгрижие. Разбира се, голямата му популярност се дължи и на факта, че е сгъваем, което означава, че когато е ""сгънат"" може да се съхранява на големи количества. Затова е подходящ за всякакъв вид хотел, airbnb, наем за настаняване, кафене, офиси, кафенета и е особено подходящ за всяко външно пространство.<br>
<br>
** Цветопредаването на продукта може да се различава леко от фотографското му представяне на вашия екран.",Europe,,Столове-Фотьойли,"RelatedColor_Сив, Градински столове",true,Title,Default Title,,,,,,,,0614550,3800.0,shopify,125,deny,manual,70.83,114.70,true,true,,,,,5208067013871,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-skinotheti-aloyminioy-leyki-f.jpg?v=1772717561,1,"Режисьорски стол алуминий DUPRE бял цвят 57x48,5x85.5Hсм",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mc-54822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-skinotheti-aloyminioy-leyki-f-1.jpg?v=1772717561,2,"Режисьорски стол алуминий DUPRE бял цвят 57x48,5x85.5Hсм",,,,,,,,,,,,,,,,,,,,,,,,
mc-54822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-skinotheti-aloyminioy-leyki-f-2.jpg?v=1772717561,3,"Режисьорски стол алуминий DUPRE бял цвят 57x48,5x85.5Hсм",,,,,,,,,,,,,,,,,,,,,,,,
mc-54822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-skinotheti-aloyminioy-leyki-f-3.jpg?v=1772717560,4,"Режисьорски стол алуминий DUPRE бял цвят 57x48,5x85.5Hсм",,,,,,,,,,,,,,,,,,,,,,,,
mc-54822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-skinotheti-aloyminioy-leyki-f-4.jpg?v=1772717561,5,"Режисьорски стол алуминий DUPRE бял цвят 57x48,5x85.5Hсм",,,,,,,,,,,,,,,,,,,,,,,,
mc-54822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0925/7041/9533/files/polythrona-skinotheti-aloyminioy-leyki-f-5.jpg?v=1772717561,6,"Режисьорски стол алуминий DUPRE бял цвят 57x48,5x85.5Hсм",,,,,,,,,,,,,,,,,,,,,,,,
